Cnic,Full Name,Status,Disabled,Province,City,Block Code,Serial Number
,Asim Raza,Active,Yes,Sindh,Karachi,14,340
,Imran Bhatti,Active,Yes,Sindh,Karachi,14,341
,Zeeshan Qureshi,Active,Yes,Sindh,Karachi,14,342
,Zeeshan Baig,Active,Yes,Sindh,Karachi,14,343
,Hira Ahmed,Active,Yes,Sindh,Karachi,14,344
,Muhammad Mahar,Active,Yes,Sindh,Karachi,14,345
,Waqas Mahar,Active,Yes,Sindh,Karachi,14,346
,Rabia Sheikh,Active,Yes,Sindh,Karachi,14,347
,Hamza Chaudhry,Active,Yes,Sindh,Karachi,14,348
,Bilal Gul,Active,Yes,Sindh,Karachi,14,349
,Imran Mirza,Active,Yes,Sindh,Karachi,14,350
,Naveed Memon,Active,Yes,Sindh,Karachi,14,351
,Usman Bugti,Active,Yes,Sindh,Karachi,14,352
,Zainab Butt,Active,Yes,Sindh,Karachi,14,353
,Sidra Tareen,Active,Yes,Sindh,Karachi,14,354
,Bilal Baig,Active,Yes,Sindh,Karachi,14,355
,Saad Sheikh,Active,Yes,Sindh,Karachi,14,356
,Samina Memon,Active,Yes,Sindh,Karachi,14,357
,Junaid Siddiqui,Active,Yes,Sindh,Karachi,14,358
,Samina Jan,Active,Yes,Sindh,Karachi,14,359
,Ayesha Jan,Active,Yes,Sindh,Karachi,14,360
,Arsalan Siddiqui,Active,Yes,Sindh,Karachi,14,361
,Kashif Bugti,Active,Yes,Sindh,Karachi,14,362
,Arsalan Qureshi,Active,Yes,Sindh,Karachi,14,363
,Babar Memon,Active,Yes,Sindh,Karachi,14,364
,Adnan Shah,Active,Yes,Sindh,Karachi,14,365
,Adnan Mirza,Active,Yes,Sindh,Karachi,14,366
,Zubair Butt,Active,Yes,Sindh,Karachi,14,367
,Zeeshan Abbasi,Active,Yes,Sindh,Karachi,14,368
,Fatima Mahar,Active,Yes,Sindh,Karachi,14,369
,Zubair Ahmed,Active,Yes,Sindh,Karachi,14,370
,Babar Gul,Active,Yes,Sindh,Karachi,14,371
,Kamran Chaudhry,Active,Yes,Sindh,Karachi,14,372
,Sana Rind,Active,Yes,Sindh,Karachi,14,373
,Asim Jan,Active,Yes,Sindh,Karachi,14,374
,Hamza Raza,Active,Yes,Sindh,Karachi,14,375
,Ali Shah,Active,Yes,Sindh,Karachi,14,376
,Kashif Shah,Active,Yes,Sindh,Karachi,14,377
,Bilal Rind,Active,Yes,Sindh,Karachi,14,378
,Maryam Mahar,Active,Yes,Sindh,Karachi,14,379
,Kamran Khan,Active,Yes,Sindh,Karachi,14,380
,Ali Baig,Active,Yes,Sindh,Karachi,14,381
,Rashid Khan,Active,Yes,Sindh,Karachi,14,382
,Sidra Shah,Active,Yes,Sindh,Karachi,14,383
,Saad Khan,Active,Yes,Sindh,Karachi,14,384
,Naveed Ansari,Active,Yes,Sindh,Karachi,14,385
,Sidra Baig,Active,Yes,Sindh,Karachi,14,386
,Iqra Laghari,Active,Yes,Sindh,Karachi,14,387
,Shahid Raza,Active,Yes,Sindh,Karachi,14,388
,Usman Tareen,Active,Yes,Sindh,Karachi,14,389
,Ayesha Qureshi,Active,Yes,Sindh,Karachi,14,390
,Tariq Bhatti,Active,Yes,Sindh,Karachi,14,391
,Zainab Gul,Active,Yes,Sindh,Karachi,14,392
,Iqra Laghari,Active,Yes,Sindh,Karachi,14,393
,Ali Mahar,Active,Yes,Sindh,Karachi,14,394
,Bilal Baig,Active,Yes,Sindh,Karachi,14,395
,Bilal Khan,Active,Yes,Sindh,Karachi,14,396
,Faisal Abbasi,Active,Yes,Sindh,Karachi,14,397
,Fatima Khan,Active,Yes,Sindh,Karachi,14,398
,Zainab Memon,Active,Yes,Sindh,Karachi,14,399
,Arsalan Bugti,Active,Yes,Sindh,Karachi,14,400
,Bilal Siddiqui,Active,Yes,Sindh,Karachi,15,401
,Maryam Ahmed,Active,Yes,Sindh,Karachi,15,402
,Rabia Malik,Active,Yes,Sindh,Karachi,15,403
,Junaid Tareen,Active,Yes,Sindh,Karachi,15,404
,Faisal Butt,Active,Yes,Sindh,Karachi,15,405
,Rabia Abbasi,Active,Yes,Sindh,Karachi,15,406
,Sana Ansari,Active,Yes,Sindh,Karachi,15,407
,Ayesha Bugti,Active,Yes,Sindh,Karachi,15,408
,Faisal Bhatti,Active,Yes,Sindh,Karachi,15,409
,Ahmed Shah,Active,Yes,Sindh,Karachi,15,410
,Iqra Ahmed,Active,Yes,Sindh,Karachi,15,411
,Ayesha Gul,Active,Yes,Sindh,Karachi,15,412
,Sana Malik,Active,Yes,Sindh,Karachi,15,413
,Junaid Mirza,Active,Yes,Sindh,Karachi,15,414
,Rashid Rind,Active,Yes,Sindh,Karachi,15,415
,Zeeshan Gul,Active,Yes,Sindh,Karachi,15,416
,Adnan Tareen,Active,Yes,Sindh,Karachi,15,417
,Muhammad Malik,Active,Yes,Sindh,Karachi,15,418
,Bilal Rind,Active,Yes,Sindh,Karachi,15,419
,Adnan Sheikh,Active,Yes,Sindh,Karachi,15,420
,Iqra Siddiqui,Active,Yes,Sindh,Karachi,15,421
,Adnan Rind,Active,Yes,Sindh,Karachi,15,422
,Waqas Abbasi,Active,Yes,Sindh,Karachi,15,423
,Saad Chaudhry,Active,Yes,Sindh,Karachi,15,424
,Rashid Baig,Active,Yes,Sindh,Karachi,15,425
,Saad Sheikh,Active,Yes,Sindh,Karachi,15,426
,Shahid Rind,Active,Yes,Sindh,Karachi,15,427
,Kashif Butt,Active,Yes,Sindh,Karachi,15,428
,Waqas Rind,Active,Yes,Sindh,Karachi,15,429
,Zainab Malik,Active,Yes,Sindh,Karachi,15,430
,Ayesha Tareen,Active,Yes,Sindh,Karachi,15,431
,Bilal Malik,Active,Yes,Sindh,Karachi,15,432
,Sana Bhatti,Active,Yes,Sindh,Karachi,15,433
,Zeeshan Chaudhry,Active,Yes,Sindh,Karachi,15,434
,Ahmed Gul,Active,Yes,Sindh,Karachi,15,435
,Shahid Chaudhry,Active,Yes,Sindh,Karachi,15,436
,Junaid Laghari,Active,Yes,Sindh,Karachi,15,437
,Zainab Qureshi,Active,Yes,Sindh,Karachi,15,438
,Samina Ansari,Active,Yes,Sindh,Karachi,15,439
,Waqas Mengal,Active,Yes,Sindh,Karachi,15,440
,Usman Butt,Active,Yes,Sindh,Karachi,15,441
,Faisal Chaudhry,Active,Yes,Sindh,Karachi,15,442
,Asim Rind,Active,Yes,Sindh,Karachi,15,443
,Waqas Malik,Active,Yes,Sindh,Karachi,15,444
,Ayesha Memon,Active,Yes,Sindh,Karachi,15,445
,Tariq Mahar,Active,Yes,Sindh,Karachi,15,446
,Saad Khan,Active,Yes,Sindh,Karachi,15,447
,Arsalan Jan,Active,Yes,Sindh,Karachi,15,448
,Usman Ahmed,Active,Yes,Sindh,Karachi,15,449
,Sana Chaudhry,Active,Yes,Sindh,Karachi,15,450
,Usman Baig,Active,Yes,Sindh,Karachi,15,451
,Tariq Mengal,Active,Yes,Sindh,Karachi,15,452
,Faisal Bhatti,Active,Yes,Sindh,Karachi,15,453
,Babar Tareen,Active,Yes,Sindh,Karachi,15,454
,Arsalan Laghari,Active,Yes,Sindh,Karachi,15,455
,Usman Malik,Active,Yes,Sindh,Karachi,15,456
,Yasir Abbasi,Active,Yes,Sindh,Karachi,15,457
,Rabia Shah,Active,Yes,Sindh,Karachi,15,458
,Kashif Rind,Active,Yes,Sindh,Karachi,15,459
,Farhan Chaudhry,Active,Yes,Sindh,Karachi,15,460
,Samina Tareen,Active,Yes,Sindh,Karachi,15,461
,Bilal Ahmed,Active,Yes,Sindh,Karachi,15,462
,Hamza Gul,Active,Yes,Sindh,Karachi,15,463
,Asim Ansari,Active,Yes,Sindh,Karachi,15,464
,Hamza Memon,Active,Yes,Sindh,Karachi,15,465
,Sana Tareen,Active,Yes,Sindh,Karachi,15,466
,Zainab Mengal,Active,Yes,Sindh,Karachi,15,467
,Bilal Ansari,Active,Yes,Sindh,Karachi,15,468
,Usman Mirza,Active,Yes,Sindh,Karachi,15,469
,Iqra Tareen,Active,Yes,Sindh,Karachi,15,470
,Kashif Ahmed,Active,Yes,Sindh,Karachi,15,471
,Adnan Laghari,Active,Yes,Sindh,Karachi,15,472
,Fatima Rind,Active,Yes,Sindh,Karachi,15,473
,Kashif Laghari,Active,Yes,Sindh,Karachi,15,474
,Hamza Abbasi,Active,Yes,Sindh,Karachi,15,475
,Saad Bhatti,Active,Yes,Sindh,Karachi,15,476
,Arsalan Raza,Active,Yes,Sindh,Karachi,15,477
,Rabia Ahmed,Active,Yes,Sindh,Karachi,15,478
,Waqas Jan,Active,Yes,Sindh,Karachi,15,479
,Farhan Raza,Active,Yes,Sindh,Karachi,15,480
,Hira Ahmed,Active,Yes,Sindh,Karachi,15,481
,Ayesha Sheikh,Active,Yes,Sindh,Karachi,15,482
,Asim Mirza,Active,Yes,Sindh,Karachi,15,483
,Tariq Khattak,Active,Yes,Sindh,Karachi,15,484
,Maryam Bugti,Active,Yes,Sindh,Karachi,15,485
,Shahid Qureshi,Active,Yes,Sindh,Karachi,15,486
,Fatima Mirza,Active,Yes,Sindh,Karachi,15,487
,Kashif Laghari,Active,Yes,Sindh,Karachi,15,488
,Kamran Shah,Active,Yes,Sindh,Karachi,15,489
,Imran Shah,Active,Yes,Sindh,Karachi,15,490
,Imran Rind,Active,Yes,Sindh,Karachi,15,491
,Maryam Sheikh,Active,Yes,Sindh,Karachi,15,492
,Kashif Laghari,Active,Yes,Sindh,Karachi,15,493
,Faisal Chaudhry,Active,Yes,Sindh,Karachi,15,494
,Saad Jan,Active,Yes,Sindh,Karachi,15,495
,Farhan Bugti,Active,Yes,Sindh,Karachi,15,496
,Naveed Baig,Active,Yes,Sindh,Karachi,15,497
,Rabia Qureshi,Active,Yes,Sindh,Karachi,15,498
,Samina Raza,Active,Yes,Sindh,Karachi,15,499
,Saad Khan,Active,Yes,Sindh,Karachi,15,500
,Junaid Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,1
,Babar Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,2
,Tariq Khan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,3
,Babar Mahar,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,4
,Rashid Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,5
,Rabia Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,6
,Samina Qureshi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,7
,Bilal Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,8
,Shahid Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,9
,Junaid Jan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,10
,Bilal Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,11
,Iqra Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,12
,Tariq Memon,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,13
,Zubair Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,14
,Samina Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,15
,Farhan Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,16
,Maryam Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,17
,Yasir Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,18
,Waqas Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,19
,Bilal Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,20
,Rashid Ansari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,21
,Babar Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,22
,Tariq Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,23
,Sana Abbasi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,24
,Saad Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,25
,Hira Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,26
,Samina Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,27
,Sana Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,28
,Junaid Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,29
,Usman Jan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,30
,Farhan Mahar,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,31
,Tariq Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,32
,Naveed Mahar,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,33
,Kashif Butt,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,34
,Samina Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,35
,Rashid Butt,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,36
,Rabia Qureshi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,37
,Kamran Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,38
,Arsalan Shah,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,39
,Waqas Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,40
,Usman Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,41
,Shahid Shah,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,42
,Yasir Raza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,43
,Arsalan Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,44
,Kamran Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,45
,Fatima Butt,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,46
,Ahmed Khan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,47
,Zubair Jan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,48
,Imran Rind,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,49
,Maryam Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,50
,Usman Rind,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,51
,Naveed Khan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,52
,Yasir Raza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,53
,Rabia Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,54
,Fatima Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,55
,Kashif Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,56
,Fatima Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,57
,Samina Shah,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,58
,Yasir Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,59
,Arsalan Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,60
,Ayesha Jan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,61
,Adnan Mahar,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,62
,Saad Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,63
,Babar Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,64
,Saad Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,65
,Muhammad Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,66
,Muhammad Qureshi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,67
,Tariq Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,68
,Tariq Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,69
,Saad Ansari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,70
,Sana Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,71
,Rabia Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,72
,Usman Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,73
,Kashif Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,74
,Samina Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,75
,Kashif Abbasi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,76
,Ahmed Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,77
,Rashid Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,78
,Usman Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,79
,Zeeshan Butt,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,80
,Junaid Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,81
,Kamran Abbasi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,82
,Sana Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,83
,Zubair Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,84
,Adnan Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,85
,Samina Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,86
,Zubair Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,87
,Sidra Jan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,88
,Kashif Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,89
,Sidra Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,90
,Hamza Khan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,91
,Maryam Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,92
,Faisal Butt,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,93
,Muhammad Khan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,94
,Tariq Ansari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,95
,Farhan Ansari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,96
,Rashid Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,97
,Fatima Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,98
,Muhammad Raza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,99
,Sana Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,16,100
,Adnan Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,101
,Zainab Abbasi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,102
,Iqra Memon,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,103
,Adnan Qureshi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,104
,Babar Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,105
,Ayesha Ahmed,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,106
,Kashif Raza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,107
,Saad Butt,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,108
,Tariq Rind,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,109
,Rashid Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,110
,Tariq Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,111
,Babar Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,112
,Tariq Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,113
,Adnan Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,114
,Kamran Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,115
,Adnan Ahmed,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,116
,Asim Khan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,117
,Arsalan Shah,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,118
,Zubair Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,119
,Maryam Ansari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,120
,Farhan Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,121
,Bilal Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,122
,Kamran Abbasi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,123
,Kashif Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,124
,Kashif Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,125
,Babar Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,126
,Arsalan Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,127
,Asim Shah,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,128
,Tariq Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,129
,Yasir Rind,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,130
,Asim Butt,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,131
,Zeeshan Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,132
,Usman Qureshi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,133
,Bilal Memon,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,134
,Bilal Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,135
,Hira Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,136
,Waqas Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,137
,Hira Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,138
,Ali Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,139
,Arsalan Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,140
,Usman Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,141
,Arsalan Qureshi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,142
,Yasir Jan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,143
,Naveed Ahmed,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,144
,Muhammad Ahmed,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,145
,Ali Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,146
,Imran Mahar,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,147
,Imran Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,148
,Tariq Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,149
,Kashif Ansari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,150
,Hamza Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,151
,Tariq Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,152
,Bilal Shah,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,153
,Kashif Ansari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,154
,Saad Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,155
,Maryam Khan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,156
,Zubair Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,157
,Ali Ansari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,158
,Hamza Ansari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,159
,Kashif Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,160
,Zainab Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,161
,Kashif Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,162
,Faisal Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,163
,Babar Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,164
,Faisal Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,165
,Kashif Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,166
,Ayesha Ahmed,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,167
,Sana Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,168
,Rashid Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,169
,Maryam Qureshi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,170
,Rashid Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,171
,Usman Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,172
,Hira Shah,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,173
,Yasir Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,174
,Hamza Ahmed,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,175
,Sidra Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,176
,Faisal Qureshi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,177
,Fatima Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,178
,Iqra Ahmed,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,179
,Iqra Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,180
,Kamran Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,181
,Kashif Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,182
,Kamran Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,183
,Zeeshan Abbasi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,184
,Zubair Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,185
,Adnan Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,186
,Arsalan Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,187
,Imran Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,188
,Imran Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,189
,Imran Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,190
,Sana Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,191
,Adnan Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,192
,Junaid Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,193
,Ali Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,194
,Tariq Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,195
,Zeeshan Butt,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,196
,Arsalan Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,197
,Faisal Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,198
,Junaid Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,199
,Adnan Khan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,17,200
,Zeeshan Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,201
,Zainab Mahar,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,202
,Farhan Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,203
,Waqas Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,204
,Zainab Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,205
,Asim Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,206
,Ahmed Ahmed,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,207
,Iqra Butt,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,208
,Samina Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,209
,Zainab Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,210
,Ayesha Rind,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,211
,Yasir Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,212
,Waqas Raza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,213
,Iqra Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,214
